atoms,coordinates,charge,total_energy,forces,patience,pred_energy,pred_forces,type
"[83, 83]","[[0.0664560293019939, -0.0024981864336535435, 1.3446393722567123], [-0.14004960150328746, 0.05287776198367683, -1.3368315734496914]]",-2,-11684.6328125,"[[0.13740121709245526, -0.038575269301273335, 1.8034879371199066], [-0.1374029140214773, 0.03857737246481887, -1.803487422898991]]","[0, 0]",-11684.639719763583,"[[0.138847905183806, -0.03723304979786623, 1.802936908648456], [-0.138847905183806, 0.03723304979786623, -1.802936908648456]]",train
"[83, 83]","[[0.16525468069217614, -0.09700068219676367, 1.5083080254233259], [-0.032826805702411095, -0.04397437903018427, -1.3857421812127442]]",-2,-11684.7880859375,"[[-0.02384471697056539, 0.006894283230860503, -0.31247389852019347], [0.023844326162669398, -0.006892766279158957, 0.31247389852019347]]","[0, 0]",-11684.772189895111,"[[-0.021261314440032503, 0.005691641989051348, -0.31063635763494524], [0.021261314440032503, -0.005691641989051348, 0.31063635763494524]]",train
"[83, 83]","[[-0.0028782850849240755, -0.13402547616879554, 1.4447134651626454], [-0.0007841689622117162, 0.06565022034104509, -1.2864662606656496]]",-2,-11684.7099609375,"[[-0.0014229819429550433, -0.08483683517230735, 1.1789496656168457], [0.0014219457878097497, 0.08483683517230735, -1.1789496656168457]]","[0, 0]",-11684.711899845151,"[[-0.0009061153001098602, -0.0863988399236022, 1.1817700604479786], [0.0009061153001098602, 0.0863988399236022, -1.1817700604479786]]",train
"[83, 83]","[[-0.02285605050355341, -0.07993323457558102, 1.2860738819826278], [0.13032711254726612, -0.09845079434329469, -1.4335534511405361]]",-2,-11684.6904296875,"[[-0.07453421343632122, 0.009158639606863118, 1.3567441183517988], [0.07453328783867283, -0.009158310505477019, -1.3567441183517988]]","[0, 0]",-11684.693492608418,"[[-0.07652586658611267, 0.009250835927799067, 1.3586469577565963], [0.07652586658611267, -0.009250835927799067, -1.3586469577565963]]",train
"[83, 83]","[[0.027071173782500887, 0.05244928165675755, 1.5641804696915358], [-0.02022608793770851, 0.04359970805913977, -1.4710942832543235]]",-2,-11684.7109375,"[[-0.019767824426208832, -0.003655755384531466, -1.054914438521943], [0.019766374323226338, 0.003654551079146713, 1.0549149527428587]]","[0, 0]",-11684.676587866528,"[[-0.016370899381661343, -0.003063083858728008, -1.0505931161537372], [0.016370899381661343, 0.003063083858728008, 1.0505931161537372]]",train
"[83, 83]","[[-0.07465964756139527, -0.06386183928524723, 1.3832973221060654], [-0.12763903140252247, 0.024332548473249786, -1.4517197273788853]]",-2,-11684.7861328125,"[[0.0008068043893216228, -0.0022012460430091345, 0.1798170892850758], [-0.0008085650817372481, 0.002200629492131116, -0.1798168835967095]]","[0, 0]",-11684.776766579893,"[[0.0034934693040729915, -0.005815552467536301, 0.18694149159226114], [-0.0034934693040729915, 0.005815552467536301, -0.18694149159226114]]",train
"[83, 83]","[[-0.06503726123802785, 0.028522730325487713, 1.4292623798762651], [-0.14606925377804011, -0.12389420807799548, -1.5769429088053422]]",-2,-11684.7314453125,"[[-0.02970964305663905, -0.05156653623307996, -0.9412114522877754], [0.02970904141816759, 0.05156643338889681, 0.9412119665086912]]","[0, 0]",-11684.701024064643,"[[-0.02535946102621775, -0.047699819392568746, -0.9408104560366934], [0.02535946102621775, 0.047699819392568746, 0.9408104560366934]]",train
"[83, 83]","[[-0.13504097600218107, 0.019646235295574525, 1.4043309852217745], [0.10158673603229472, -0.17947689797594285, -1.401830622076905]]",-2,-11684.78125,"[[-0.027031966192952093, 0.021810777844713906, 0.2963648998916042], [0.027029667625458564, -0.021812485058154293, -0.296364797047421]]","[0, 0]",-11684.773375833607,"[[-0.02579060987299722, 0.02170289778293724, 0.3058501416937955], [0.02579060987299722, -0.02170289778293724, -0.3058501416937955]]",train
"[83, 83]","[[-0.04859709206989443, -0.011208666970474172, 1.4039302774806366], [-0.0008315376300565557, -0.03005644048543086, -1.4647917457629878]]",-2,-11684.791015625,"[[0.0031753069558386644, -0.001844105733036325, -0.0836141721008611], [-0.003176627989371299, 0.001845481788206948, 0.08361396641249477]]","[0, 0]",-11684.778482601,"[[0.0012676158371362702, -0.000500187561570315, -0.07613095904885647], [-0.0012676158371362702, 0.000500187561570315, 0.07613095904885647]]",train
"[83, 83]","[[0.08484924270382743, -0.02067311268471259, 1.422990587176254], [-0.023244727738429987, 0.02756610173760328, -1.3907491154513927]]",-2,-11684.77734375,"[[0.009796494657422092, -0.004562406049069777, 0.3633650055803985], [-0.009798407559228789, 0.0045600786852049635, -0.3633647998920322]]","[0, 0]",-11684.771028554238,"[[0.014225151079740758, -0.006348273731808364, 0.37028774320325736], [-0.014225151079740758, 0.006348273731808364, -0.37028774320325736]]",train
"[83, 83]","[[0.000830728061624787, 0.012591429048823231, 1.3828996331810863], [-0.1949952237422821, -0.24372379107517067, -1.3986127872279863]]",-2,-11684.76953125,"[[0.036799376515377756, 0.04897876061209854, 0.5091595935706463], [-0.036801803638100226, -0.0489801901462444, -0.5091589765055474]]","[0, 0]",-11684.763862092435,"[[0.036528051582812894, 0.04781131150341482, 0.5188445567862179], [-0.036528051582812894, -0.04781131150341482, -0.5188445567862179]]",train
"[83, 83]","[[0.007461928867190289, -0.055173882709066605, 1.237121671095859], [0.05434391078889969, 0.06477928443295367, -1.301928472235072]]",-2,-11684.1708984375,"[[-0.08451848100334895, -0.21056127797554194, 4.441660807394024], [0.08451621843131953, 0.21056066091044298, -4.44166132161494]]","[0, 0]",-11684.194800537098,"[[-0.08139956210945773, -0.20827053120980824, 4.408464859404515], [0.08139956210945773, 0.20827053120980824, -4.408464859404515]]",train
"[83, 83]","[[-0.05392621791808763, 0.0888487575153704, 1.540761725836537], [0.03298773691784053, -0.028879039886746855, -1.3101318791990848]]",-2,-11684.7900390625,"[[0.001121949305544644, -0.0023643461188548047, 0.033696768055728174], [-0.0011232441138105738, 0.0023658949522531295, -0.033697050877231856]]","[0, 0]",-11684.778760304443,"[[-0.0011828519302582515, 0.0016022116662971393, 0.03879912046394775], [0.0011828519302582515, -0.0016022116662971393, -0.03879912046394775]]",train
"[83, 83]","[[0.14400672884010776, -0.09372725052869561, 1.2891741471003109], [-0.17122462272173877, 0.03047673180780701, -1.3961126943183988]]",-2,-11684.6630859375,"[[0.1850264042723687, -0.07571866989372515, 1.5691091290336165], [-0.18502738129210866, 0.07571882415999988, -1.5691091290336165]]","[0, 0]",-11684.667856763976,"[[0.1844873649519145, -0.07268967792786275, 1.5715489308372055], [-0.1844873649519145, 0.07268967792786275, -1.5715489308372055]]",train
"[83, 83]","[[0.20637904180677502, 0.013352829202997032, 1.705699658597001], [0.019489366520659274, -0.015458679758174275, -1.4502310178183873]]",-2,-11684.5673828125,"[[-0.09011032492988935, -0.014802337570550607, -1.463378623877677], [0.0901088336892336, 0.014800877183149794, 1.4633791380985925]]","[0, 0]",-11684.516202017612,"[[-0.08620609802164371, -0.013289807271887957, -1.4557276576358256], [0.08620609802164371, 0.013289807271887957, 1.4557276576358256]]",train
"[83, 83]","[[-0.07715468898090354, -0.10534347217756575, 1.3542084141076343], [0.168537625912685, -0.16307801082885529, -1.5134947504748992]]",-2,-11684.791015625,"[[0.01214191281858801, -0.0046607292019339285, -0.15114757630140918], [-0.012142668723334204, 0.004662541316441132, 0.15114742203513443]]","[0, 0]",-11684.77739855422,"[[0.012730517965092994, -0.0029915082277804576, -0.14858969712212455], [-0.012730517965092994, 0.0029915082277804576, 0.14858969712212455]]",train
"[83, 83]","[[0.08903670719285767, 0.13437577469949138, 1.6421692260358478], [0.08978866570706315, -0.14000577575624099, -1.4885269081712509]]",-2,-11684.591796875,"[[-0.00030121544294595847, -0.12212376510677123, -1.4105521949788484], [0.0003002952446171731, 0.12212186248938284, 1.4105521949788484]]","[0, 0]",-11684.543315256236,"[[0.00033761777076915614, -0.12319308267016349, -1.4056342601605076], [-0.00033761777076915614, 0.12319308267016349, 1.4056342601605076]]",train
"[83, 83]","[[-0.3163787014704939, 0.2050668285165183, 1.3576887951306778], [-0.0861743037482606, -0.027607770040198844, -1.505038137261427]]",-2,-11684.791015625,"[[0.012678836587798004, -0.013496535261441307, -0.17100072026196395], [-0.012678872583262108, 0.01349810363523443, 0.17100051457359763]]","[0, 0]",-11684.77698723708,"[[0.013458435475442595, -0.013602850781454252, -0.16736355206340967], [-0.013458435475442595, 0.013602850781454252, 0.16736355206340967]]",train
"[83, 83]","[[-0.06019447768243036, 0.09120681190964142, 1.4142301140731703], [-0.1323047895376209, -0.02301987622344602, -1.5303885708419784]]",-2,-11684.7724609375,"[[-0.01863347365483836, -0.027735410121318596, -0.6096911710017919], [0.018632882300785216, 0.02773721503673298, 0.6096911710017919]]","[0, 0]",-11684.750649869726,"[[-0.014893812570479722, -0.023592615810860428, -0.6081876177810744], [0.014893812570479722, 0.023592615810860428, 0.6081876177810744]]",train
"[83, 83]","[[-0.05131979150580201, -0.005722530457372583, 1.5445424953922484], [-0.08286934939396925, -0.018331921826645205, -1.4886684468359908]]",-2,-11684.712890625,"[[-0.013372757144804294, -0.005158725933598583, -1.045726339198815], [0.01337137389054085, 0.005157532941073977, 1.0457268534197308]]","[0, 0]",-11684.678946430313,"[[-0.010829187029103945, -0.004328094166804016, -1.0411305511331317], [0.010829187029103945, 0.004328094166804016, 1.0411305511331317]]",train
"[83, 83]","[[0.06839622003578999, -0.02445856814707201, 1.4004147330137453], [-0.13127617100031105, 0.05934013017291732, -1.4163453970574713]]",-2,-11684.78125,"[[0.01860226558745977, -0.0074061284460079846, 0.2846060559442253], [-0.0186034071578928, 0.0074043543838485494, -0.2846059016779506]]","[0, 0]",-11684.773950027087,"[[0.0205327251252686, -0.008617193541537543, 0.28965327251533407], [-0.0205327251252686, 0.008617193541537543, -0.28965327251533407]]",train
"[83, 83]","[[-0.03455164215950478, -0.10419229906442161, 1.3569323755229319], [0.061961688630156456, -0.07164052148924042, -1.326987000613931]]",-2,-11684.625,"[[-0.06588167519697635, -0.02270395386437516, 1.865330715555993], [0.0658797211574964, 0.022706005605829117, -1.8653302013350777]]","[0, 0]",-11684.632131740356,"[[-0.06706875617693117, -0.02262078425283602, 1.86510125351458], [0.06706875617693117, 0.02262078425283602, -1.86510125351458]]",train
"[83, 83]","[[-0.14030543342422616, 0.010213342391492679, 1.480384507743011], [0.18508169541477126, 0.06678417261655466, -1.414764481939224]]",-2,-11684.78515625,"[[0.04100463916914923, 0.00824013306489062, -0.396990476906154], [-0.04100494255948954, -0.008238641824234864, 0.3969905283282456]]","[0, 0]",-11684.767715254233,"[[0.04434115256926409, 0.007709019784923888, -0.3945277230857239], [-0.04434115256926409, -0.007709019784923888, 0.3945277230857239]]",train
"[83, 83]","[[0.10749541194323863, 0.15048757136431187, 1.4625992451377035], [-0.1266588282625593, 0.06382060357566638, -1.4579834026254797]]",-2,-11684.779296875,"[[-0.04131509490484127, -0.01735046161671636, -0.5070797242325975], [0.041315058909377166, 0.017351916861908012, 0.5070795699663228]]","[0, 0]",-11684.759866216844,"[[-0.04063560138155584, -0.015040361229043998, -0.5068438315363677], [0.04063560138155584, 0.015040361229043998, 0.5068438315363677]]",train
"[83, 83]","[[-0.0050277964889154925, -0.07758613172013867, 1.504310695589834], [0.0016844588930516474, 0.010429897528424804, -1.3035244212148167]]",-2,-11684.7744140625,"[[-0.0010612527255298273, -0.009940039426061626, 0.42804103841824087], [0.0010593953595820359, 0.009937699720894835, -0.4280409355740577]]","[0, 0]",-11684.76820468319,"[[-0.001041167403918783, -0.01365255275032608, 0.4355356333803157], [0.001041167403918783, 0.01365255275032608, -0.4355356333803157]]",train
"[83, 83]","[[0.14860633589292443, -0.1308616633229384, 1.329620163824985], [-0.07201454586676574, -0.09181857502506464, -1.4835463777018976]]",-2,-11684.7802734375,"[[0.023293873241165275, -0.0039046887014179475, 0.3119011078421079], [-0.02329579128518113, 0.003902267235125547, -0.3119009021537416]]","[0, 0]",-11684.773039119054,"[[0.024813194425778493, -0.004391169744182328, 0.3163963800264136], [-0.024813194425778493, 0.004391169744182328, -0.3163963800264136]]",train
"[83, 83]","[[0.049654716821359524, -0.02418275384816553, 1.4215308687051906], [0.16151820260785965, 0.17045050844416212, -1.5961702409008227]]",-2,-11684.71875,"[[0.040200119977577324, 0.0669240524153507, -1.005240183836836], [-0.04020099415313415, -0.06692605787692223, 1.005240183836836]]","[0, 0]",-11684.686495136955,"[[0.03731686965970815, 0.06492828315996484, -1.0066838002353256], [-0.03731686965970815, -0.06492828315996484, 1.0066838002353256]]",train
"[83, 83]","[[0.007601210587288476, 0.2335569187390938, 1.409506804940793], [-0.08350786926711094, 0.03350287202145282, -1.2074712651219701]]",-2,-11684.4814453125,"[[0.09982611775678918, 0.21278281517588768, 2.7845515103805063], [-0.09982863743927649, -0.21278266090961295, -2.7845515103805063]]","[0, 0]",-11684.49406807468,"[[0.09682100573178624, 0.21259608850039824, 2.781044975170724], [-0.09682100573178624, -0.21259608850039824, -2.781044975170724]]",train
"[83, 83]","[[0.11105984075162052, 0.07732665606311727, 1.6174626744046652], [-0.03255407743141039, -0.047570020414740094, -1.2478350040622008]]",-2,-11684.791015625,"[[-0.008513014678266734, -0.007391087484221468, -0.09774023203402576], [0.008511857681206231, 0.007392589009295541, 0.0977401806119342]]","[0, 0]",-11684.778274799566,"[[-0.004742984875117994, -0.004124830343616217, -0.09462915380081048], [0.004742984875117994, 0.004124830343616217, 0.09462915380081048]]",train
"[83, 83]","[[0.17910601044739735, -0.1576024248003841, 1.377368984394506], [-0.16624454332708316, -0.07615069011465375, -1.3213351674794593]]",-2,-11684.6875,"[[0.17585892520796334, -0.04453408184214981, 1.3727240475305276], [-0.1758599022277033, 0.04453433381039854, -1.3727240475305276]]","[0, 0]",-11684.69064838455,"[[0.17593947993511236, -0.04149573725536357, 1.3748598338414466], [-0.17593947993511236, 0.04149573725536357, -1.3748598338414466]]",train
"[83, 83]","[[0.026461738383941814, 0.012501734737494483, 1.2107334830097418], [0.18070734478549544, -0.16311191240899137, -1.593081537898396]]",-2,-11684.7763671875,"[[-0.02114862071367525, 0.023658574141262774, 0.3871295195147299], [0.021146327288390877, -0.023660276212494002, -0.3871294680926384]]","[0, 0]",-11684.769999103804,"[[-0.021678351864174685, 0.024681509728592125, 0.39406042093068455], [0.021678351864174685, -0.024681509728592125, -0.39406042093068455]]",train
"[83, 83]","[[-0.10969329819031158, -0.13732747454820624, 1.5227216218904653], [0.02729942006314149, -0.06959770253310758, -1.4733249460030715]]",-2,-11684.740234375,"[[0.0440633743002646, 0.02325267900360227, -0.8897106849098234], [-0.04406391423222617, -0.02325176883258134, 0.8897106849098234]]","[0, 0]",-11684.71129671768,"[[0.04060097117715199, 0.02007328970823441, -0.8879479281767189], [-0.04060097117715199, -0.02007328970823441, 0.8879479281767189]]",train
"[83, 83]","[[0.05894461333220196, 0.17545682782494149, 1.2460269772669454], [0.1515140527184635, -0.017706162000341887, -1.3481962183514304]]",-2,-11684.408203125,"[[-0.1181867869313888, 0.23800421980880243, 3.193337083808602], [0.1181838044500773, -0.23800524825063396, -3.1933375980295176]]","[0, 0]",-11684.424823724774,"[[-0.11372515111485693, 0.23730823426525122, 3.187103939522754], [0.11372515111485693, -0.23730823426525122, -3.187103939522754]]",train
"[83, 83]","[[-0.015595793460564809, 0.014503289935797454, 1.3199277673150074], [0.05065769811717744, 0.06350462645117748, -1.3928454631872504]]",-2,-11684.6748046875,"[[-0.035063510685566374, -0.02588074897554409, 1.4846791968719646], [0.03506241539501576, 0.025881011228211136, -1.484678682651049]]","[0, 0]",-11684.679290229737,"[[-0.03630160184841942, -0.02684880397789232, 1.4863822475407018], [0.03630160184841942, 0.02684880397789232, -1.4863822475407018]]",train
"[83, 83]","[[0.0003552364988671958, 0.0922335966736893, 1.50512839822715], [-0.15901424813280707, -0.11024923606144972, -1.3991148919147491]]",-2,-11684.78515625,"[[-0.025266887472915337, -0.029672824839069318, -0.40686033031942104], [0.025267036596980912, 0.029674532052509705, 0.40686012463105475]]","[0, 0]",-11684.76701997616,"[[-0.022329610557514788, -0.028370317002703364, -0.4069199431937872], [0.022329610557514788, 0.028370317002703364, 0.4069199431937872]]",train
"[83, 83]","[[0.1477646578617802, 0.1414603299492819, 1.3013838956195418], [0.04963846648896621, 0.0838245707438882, -1.3755794450508576]]",-2,-11684.6123046875,"[[0.06975586699854223, 0.04124993283039383, 1.9573798590267335], [-0.06975710112874009, -0.04124812791497945, -1.9573798590267335]]","[0, 0]",-11684.619758533052,"[[0.07172663575155819, 0.042129619512931864, 1.956761714382982], [-0.07172663575155819, -0.042129619512931864, -1.956761714382982]]",train
